_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3218219,324453517,23173373,10,2023-10-31T19:00:00,"2400 Block Chauncey Dr Pittsburgh, PA 15219",N,Bedford Dwellings,2,HARRASSMENT,2709 Harassment (Non-Specific),509,6,3,-79.97462513627863,40.44984080982751
3218220,324453531,23173344,3,2023-10-31T19:41:00,"4800 Block Centre Ave Pittsburgh, PA 15213",N,Bloomfield,5,ROBBERY,3701 Robbery.,804,,,,
3218221,324454153,23173359,4,2023-10-31T20:10:00,"400 Block Semple St Pittsburgh, PA 15213",N,Central Oakland,4,AGG-ASSAULT,2702 Aggravated Assault.,406,3,3,-79.95499607563755,40.43693967948341
3218222,324456976,23173391,10,2023-10-31T21:20:00,"100 Block Hawkins St Pittsburgh, PA 15214",N,Perry South,1,TERRORISTIC THREATS,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2706 Terroristic Threats. / 9498 302 (Mental)",2615,,,,
3218223,-3663021403,23173397,0,2023-10-31T20:51:00,"2000 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): Property Damage,1408,5,3,-79.9230014255943,40.43458559759477
3218224,324462438,23173516,0,2023-11-01T03:28:00,"1400 Block Locust St Pittsburgh, PA 15219",N,Bluff,2,99,9999 9999 - (Misc. Incident): ,103,6,3,-79.98545870068509,40.43604397407142
3218225,324380911,23172939,10,2023-10-31T04:28:00,"2300 Block East Hills Dr Pittsburgh, PA 15221",Y,East Hills,5,SIMPLE ASSAULT,2701 Simple Assault.,1306,9,2,-79.8713285890183,40.456616234957245
3218226,324501106,23173653,99,2023-11-01T12:05:00,"100 Block Zara St Pittsburgh, PA 15210",N,Knoxville,3,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,3001,3,5,-79.98814532723551,40.415911732710946
3218227,324659154,23174832,6,2023-11-03T11:40:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115,8,2,-79.92259331496999,40.46013933681722
3218228,324757570,23176041,18,2023-11-05T17:09:00,"1300 Block Arch St Pittsburgh, PA 15212",Y,Central North Side,1,STOLEN PROPERTY - OTHER,"13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 13(a)(16) Possession of Controlled Substance / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 5121 Escape. / 3353 Prohibitions in Specified Places. / 3733 Fleeing or Attempting to Elude Police Officer",2206,1,1,-80.00889251270358,40.45660365844132
3218229,324929569,23175451,27,2023-11-04T13:30:00,"1700 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.98198023689191,40.426880679342375
3218230,325106154,23178190,6,2023-11-08T15:00:00,"400 Block Forbes Ave Pittsburgh, PA 15219",N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,8,3,-79.9525636026632,40.44289648145832
3218231,325106989,23177777,0,2023-11-08T16:38:00,"1300 Block Woodland Ave Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9999 9999 - (Misc. Incident): Possible child abuse,2715,1,1,-80.03026917178845,40.469230793316164
3218232,325109331,23178220,26,2023-11-09T16:17:00,"2000 Block Straubs Ln Pittsburgh, PA 15212",Y,Troy Hill,1,UNAUTHORIZED USE VEHICLE,3928 Unauthorized Use of Automobile and Other Vehicles.,2406,1,1,-79.98091241910723,40.46818633510184
3218233,325213436,23179254,6,2023-11-11T13:45:00,"500 Block East Ohio St Pittsburgh, PA 15212",N,East Allegheny,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2304,1,1,-80.0005722777536,40.453500256542384
3218234,325215273,23179025,27,2023-11-11T02:15:00,"Shady Ave & Phillips Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3744 Duty to Give Information and Render Aid / 3736 Reckless Driving,1408,5,3,-79.91825559086726,40.43230448609401
3218235,325220041,23179295,99,2023-11-11T15:23:00,"800 Block Climax St Pittsburgh, PA 15210",Y,Allentown,3,FOUND PROPERTY,9489 Found Property,1803,3,5,-79.99366007797721,40.41997542893199
3218236,325222745,23179326,11,2023-11-11T16:25:00,"100 Block Jumonville St Pittsburgh, PA 15219",N,Bluff,2,CREDIT CARDS,4106 Access Device Fraud,103,6,3,-79.97765407910711,40.43822869329127
3218237,324706465,23175434,0,2023-11-04T09:30:00,"100 Block Schuchert St Pittsburgh, PA 15210",N,Bon Air,3,99,9999 9999 - (Misc. Incident): ,1806,4,5,-79.99822006976868,40.40799653075086
3218238,325088389,23178120,0,2023-11-09T12:00:00,"600 Block Mifflin Rd Pittsburgh, PA 15207",N,New Homestead,4,99,9994 PFA Service,3103,5,3,-79.93009016923264,40.382826075098386
3218239,325120990,23178365,6,2023-11-09T20:44:00,"300 Block 4th Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,201,6,6,-80.00121018299862,40.43923465592203
3218240,325260537,23179815,0,2023-11-12T16:39:00,"20 Block Saint John St Mckees Rocks, PA 15136",N,Outside County,OSC,99,9094 Recovered Stolen Vehicle (OUTSIDE CITY),6699,,,,
3218241,325268301,23179931,99,2023-11-12T20:33:00,"200 Block East Ohio St Pittsburgh, PA 15212",Y,Allegheny Center,1,AIDED CASE,9497 Aided Case,2204,,,,
3218242,325271160,23179865,6,2023-11-11T09:00:00,"3300 Block Hardie Way Pittsburgh, PA 15213",N,South Oakland,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,409,3,3,-79.95544206273769,40.43403831345178
3218243,325274779,23179992,10,2023-11-12T23:59:00,Zone 2,N,,2,HARRASSMENT,2709(a) Harassment. / 3127 Indecent Exposure.,,,,,
3218244,325298632,23180156,0,2023-11-04T18:20:00,"2000 Block Reed St Pittsburgh, PA 15219",N,Crawford-Roberts,2,99,2709(a)(2) Harassment by Following Person in Public Place(s),305,,,,
3218245,324361679,23172731,27,2023-10-30T17:50:00,"Frankstown  Ave & Wheeler St Pittsburgh, PA 15221",N,East Hills,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1306,9,2,-79.88473500846045,40.45534875678387
3218246,324445333,23173237,27,2023-10-31T16:00:00,"38th  St & Foster St Pittsburgh, PA 15201",N,Central Oakland,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,406,7,2,-79.96588221773091,40.468143919789725
3218247,324450196,23173305,0,2023-10-31T19:04:00,"700 Block Sherwood Ave Pittsburgh, PA 15204",Y,Sheraden,6,99,8106 Shots Fired,2018,,,,
3218248,325006420,23177595,27,2023-11-06T00:01:00,"1200 Block High St Pittsburgh, PA 15212",N,Spring Garden,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2412,1,1,-79.99163944517373,40.46064125432348
3218249,325006726,23177596,27,2023-11-04T19:00:00,"100 Block Federal St S Pittsburgh, PA 15212",N,North Shore,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2205,1,6,-80.00376699837109,40.4477993564896
3218250,325007407,23177615,27,2023-11-08T08:00:00,"3800 Block Dawson St Pittsburgh, PA 15213",N,Central Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,406,3,3,-79.9517757067296,40.438686505527656
3218251,325027690,23177776,14,2023-11-07T19:01:00,"2500 Block Sarah St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1609,3,3,-79.97013852149463,40.426790726763905
3218252,324514404,23173636,27,2023-11-01T11:15:00,"16th St & Liberty Ave Pittsburgh, PA 15222",N,Strip District,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,203,7,6,-79.98689318141115,40.44822919091803
3218253,324544251,23173920,10,2023-11-01T19:18:00,"3500 Block Forbes Ave Pittsburgh, PA 15213",Y,Central Oakland,4,HARRASSMENT,2709(a) Harassment.,405,3,3,-79.9594017952845,40.43980098966453
3218254,324544975,23173923,6,2023-11-01T19:35:00,"600 Block Liberty Ave Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 6110.2 Possesion of Firearm with Altered Mfg. Number,201,6,6,-80.00162376467925,40.441780954713906
3218255,324555973,23173540,0,2023-11-01T06:15:00,"800 Block E Warrington Ave Pittsburgh, PA 15210",N,Allentown,3,99,9999 9999 - (Misc. Incident): Confused Female,1803,3,5,-79.99370505437578,40.42180225515111
3218256,324581347,23173740,27,2023-11-01T14:20:00,"100 Block E Cherryhill St Pittsburgh, PA 15210",N,Carrick,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property / 3746 Immediate Notice of Accident to Police Department,2902,4,3,-79.98803225126865,40.39851359733204
3218257,324594449,23174244,10,2023-11-01T23:00:00,"300 Block Cape May Ave Pittsburgh, PA 15216",Y,Beechview,6,SIMPLE ASSAULT,2701 Simple Assault. / 2706 Terroristic Threats. / 2902 Unlawful Restraint. / 3736 Reckless Driving,1916,4,5,-80.02081109245711,40.409943994657674
3218258,324602551,23174329,26,2023-11-02T11:38:00,"600 Block W North Ave Pittsburgh, PA 15212",Y,Central North Side,1,HARRASSMENT/THREAT/ATTEMPT/PHY,2709(a)(4) Harassment Communicates Prohibited Acts,2206,1,1,-80.01283355524632,40.45456719191783
3218259,325039410,23177970,6,2023-11-09T05:00:00,"400 Block S Aiken Ave Pittsburgh, PA 15224",N,Bloomfield,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,806,7,2,-79.93839798756218,40.45947661102771
3218260,325070031,23178049,6,2023-11-08T19:00:00,"7000 Block Kelly St Pittsburgh, PA 15208",N,Homewood South,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1303,9,2,-79.90181463020195,40.4566120541176
3218261,325082041,23178048,99,2023-11-09T09:42:00,"1500 Block Overton Ln Pittsburgh, PA 15217",N,Squirrel Hill South,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1414,,,,
3218262,325086638,23176253,10,2023-11-06T04:18:00,"3800 Block O Hara St Pittsburgh, PA 15213",Y,Upper Hill,2,TERRORISTIC THREATS,2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2706 Terroristic Threats.,506,,,,
3218263,325097399,23178105,0,2023-11-08T19:10:00,"5600 Block Baum Blvd Pittsburgh, PA 15232",N,Friendship,5,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,807,,,,
3218264,325101095,23178184,99,2023-11-09T00:00:00,"1200 Block Western Ave Pittsburgh, PA 15233",N,Chateau,1,DRUG INVESTIGATION,9124 Drug Investigation,2108,6,1,-80.0219684615574,40.4512177173984
3218265,324505861,23172497,99,2023-10-30T09:04:00,"2800 Block Webster Ave Pittsburgh, PA 15219",N,Upper Hill,2,AIDED CASE,9497 Aided Case,506,6,3,-79.96873384109558,40.45107096648578
3218266,325305013,23180213,0,2023-11-13T12:30:00,"2400 Block Bedford  Ave Pittsburgh, PA 15219",N,Bedford Dwellings,2,99,9993 PFA Service with Weapons Supplement,509,6,3,-79.97427399849045,40.44961434187343
3218267,325305862,23180218,6,2023-11-13T12:00:00,"100 Block E Sycamore St Pittsburgh, PA 15211",N,Mount Washington,3,THEFT FROM AUTO,3934 Theft from Vehicle,1914,2,5,-80.02170823146074,40.43415406345388
3218268,325306922,23180112,6,2023-11-12T03:00:00,"100 Block 23rd St Pittsburgh, PA 15222",N,Strip District,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,203,3,3,-79.9730539197793,40.42830144359365
3218269,325308992,23180242,27,2023-11-13T12:30:00,"2500 Block Bedford Ave Pittsburgh, PA 15219",N,Bedford Dwellings,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,509,6,3,-79.97283253592973,40.4504453708583
3218270,325311106,23180243,11,2023-11-13T12:17:00,"1200 Block Leaside Dr Pittsburgh, PA 15207",N,Lincoln Place,4,IDENTITY THEFT,4120 Identity Theft,3102,5,3,-79.91482105134334,40.372343606280744
3218271,325313745,23180184,26,2023-11-13T10:30:00,"4400 Block Woolslayer Way Pittsburgh, PA 15224",N,Bloomfield,5,THEFT BY EXTORTION,3923 Theft by Extortion.,903,7,2,-79.952753144454,40.46567115192197
3218272,325324087,23180280,6,2023-11-13T14:59:00,"1700 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",1413,5,3,-79.92315470451446,40.43792490937859
3218273,325329192,23180278,6,2023-11-13T14:51:00,"1500 Block Westmoreland St Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1202,9,2,-79.89459362632937,40.46825519762516
3218274,325333384,23180354,0,2023-11-03T15:20:00,"4700 Block 5th Ave Pittsburgh, PA 15213",Y,Squirrel Hill North,4,99,9999 9999 - (Misc. Incident): ,1401,8,3,-79.94674828166777,40.446870777344
3218275,324450488,23173302,29,2023-10-31T18:34:00,"Elmer St & Summerlea St Pittsburgh, PA 15232",N,Shadyside,4,RUNAWAYS - JUVENILE,029 Missing Juvenile,705,8,2,-79.93087994656693,40.45370542666588
3218276,324485348,23173598,6,2023-11-01T09:50:00,"700 Block Mt Pleasant Rd Pittsburgh, PA 15214",N,Northview Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2609,1,1,-79.99824125898348,40.47599977002789
3218277,324592300,23174273,6,2023-11-02T12:50:00,"600 Block Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,201,6,6,-79.99740883167522,40.441533222252524
3218278,324600584,23174294,6,2023-11-01T15:36:00,"600 Block Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,201,6,6,-79.99740883167522,40.441533222252524
3218279,324801577,23176360,10,2023-11-06T10:56:00,"2400 Block Spring St Pittsburgh, PA 15210",N,Arlington,3,SIMPLE ASSAULT,2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,1603,7,6,-79.98028835321243,40.453121762750115
3218280,325166811,23178531,18,2023-11-10T08:08:00,"2500 Block West Liberty Ave Pittsburgh, PA 15226",Y,Beechview,6,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 5505 Public Drunkenness / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities,1920,4,5,-80.0254967571288,40.39919261132081
3218281,325178275,23178662,99,2023-11-10T10:30:00,"2600 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,LOST PROPERTY,9504 Lost Property,501,6,3,-79.96837961650861,40.44650607150782
3218282,324604982,23174347,0,2023-11-02T15:21:00,"1000 Block 5th Ave Pittsburgh, PA 15219",N,Bluff,2,99,7611 Unlawful Use of Computer,103,6,3,-79.99083372929813,40.43862969649749
3218283,324606068,23174371,14,2023-11-02T13:00:00,"1000 Block Blackadore St Pittsburgh, PA 15221",N,Homewood North,5,CRIM MISCHIEF,3304 Criminal Mischief.,1301,9,2,-79.88319480525782,40.45767227300597
3218284,324606057,23173921,99,2023-11-01T19:35:00,"Bigelow Blvd & N Dithridge St Pittsburgh, PA 15213",N,Upper Hill,2,FOUND PROPERTY,9489 Found Property,506,6,3,-79.95415697020387,40.45282385334643
3218285,324606655,23174330,0,2023-11-02T14:55:00,"20 Block Boggs Ave Pittsburgh, PA 15211",N,Mount Washington,3,99,9994 PFA Service,1914,2,5,-80.00656318540366,40.42694162067385
3218286,324610934,23174331,0,2023-11-02T14:55:00,"300 Block Kambach St Pittsburgh, PA 15211",N,Mount Washington,3,99,9994 PFA Service,1807,3,5,-80.00258029453833,40.42628810119316
3218287,324611289,23174391,11,2023-11-02T16:45:00,"600 Block Montclair St Pittsburgh, PA 15217",N,Greenfield,4,THEFT BY DECEPTION,3922 Theft by Deception.,1517,5,3,-79.93603352600084,40.419990067444864
3218288,324612511,23174400,0,2023-11-02T16:50:00,"200 Block 57th St Pittsburgh, PA 15201",Y,Upper Lawrenceville,2,99,2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner,1011,7,2,-79.94577655438327,40.484436594158275
3218289,324612807,23174425,6,2023-11-02T17:37:00,"2700 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1609,3,3,-79.96689571359654,40.42667410663711
3218290,324613877,23174441,6,2023-11-01T20:00:00,"2600 Block S 18th St Pittsburgh, PA 15210",N,South Side Slopes,3,THEFT FROM AUTO,3934 Theft from Vehicle / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,1706,3,3,-79.98528691724765,40.421072464821066
3218291,324618889,23174446,0,2023-11-02T18:28:00,"20 Block Mt Oliver St Pittsburgh, PA 15210",N,South Side Slopes,3,99,607.03 Discharging Firearm or Airgun,1706,3,3,-79.98714629546458,40.421046807291994
3218292,324627076,23174543,0,2023-11-02T22:05:00,"200 Block E Meyers St Pittsburgh, PA 15210",N,Carrick,3,99,3503(b.1) Criminal Trespass - Simple Trespasser,2902,4,3,-79.98580002462104,40.400279885546524
3218293,324629941,23174592,99,2023-11-03T00:18:00,"Hamilton Ave & Rosedale St Pittsburgh, PA 15221",Y,Homewood South,5,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 3334 Turning Movements and Required Signals.,1304,9,2,-79.88601960837129,40.45201497102333
3218294,324830352,23176427,0,2023-11-06T12:50:00,"3300 Block Niagara St Pittsburgh, PA 15213",N,South Oakland,4,99,9999 9999 - (Misc. Incident): Department of aging referral,409,3,3,-79.95979325317569,40.4349239140601
3218295,324831931,23176445,14,2023-11-06T13:26:00,"5600 Block Solway St Pittsburgh, PA 15217",N,Squirrel Hill North,4,CRIM MISCHIEF,3304 Criminal Mischief.,1403,8,3,-79.92784295856607,40.44301812884704
3218296,325106403,23178219,0,2023-11-09T16:11:00,"1600 Block Davis Ave Pittsburgh, PA 15212",N,Brighton Heights,1,99,9999 9999 - (Misc. Incident): ,2703,1,1,-80.03958816854352,40.480441445118416
3218297,325108736,23178246,6,2023-11-09T16:56:00,"400 Block Smithfield St Pittsburgh, PA 15219",N,Central Business District,2,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",201,6,6,-79.99932299068531,40.438786987511165
3218298,325110948,23178286,0,2023-11-09T15:00:00,"Taylor St & Liberty Ave Pittsburgh, PA 15224",Y,Bloomfield,5,99,2709.A3 HARASSMENT - COURSE OF CONDUCT W/NO LEGIT. PURPOSE,802,7,2,-79.95088744572868,40.46264419177636
3218299,325113978,23178323,0,2023-11-09T14:00:00,"400 Block Walde St Pittsburgh, PA 15210",N,Mount Oliver,3,99,9999 9999 - (Misc. Incident): ,1607,3,3,-79.98154334348222,40.41047085245362
3218300,325115587,23178351,27,2023-11-09T20:00:00,"4400 Block Liberty Ave Pittsburgh, PA 15224",N,Bloomfield,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,903,7,2,-79.95285151560718,40.46362650123988
3218301,325115084,23178260,6,2023-11-09T17:30:00,"200 Block Atwood St Pittsburgh, PA 15213",N,Central Oakland,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,405,,,,
3218302,325123274,23178403,18,2023-11-09T21:38:00,"1600 Block Colwell St Pittsburgh, PA 15219",Y,Crawford-Roberts,2,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession / 5506 Loitering and Prowling at Night / 4914 False Identification to Law Enforcement Authorities / 3503(b.1) Criminal Trespass - Simple Trespasser,305,6,3,-79.98375534088153,40.43901802492389
3218303,325124380,23178382,99,2023-11-09T21:54:00,"1400 Block Juniata St Pittsburgh, PA 15233",N,Manchester,1,MENTAL 201/302,9498 302 (Mental),2107,6,1,-80.02726763192449,40.45680849530642
3218304,325224689,23179421,0,2023-11-11T20:05:00,"3000 Block Vensel Way Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9999 9999 - (Misc. Incident): ,2715,1,1,-80.02875597650629,40.47198713085733
3218305,325228845,23179515,0,2023-11-12T00:02:00,"100 Block 6th St Pittsburgh, PA 15222",N,Central Business District,2,99,9999 9999 - (Misc. Incident): Assist Juveniles in Returning Home (Courtesy Transport),201,6,6,-80.00274190443444,40.44404737191309
3218306,325229050,23178517,10,2023-11-10T07:00:00,"600 Block Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,HARRASSMENT,2709 Harassment (Non-Specific) / 3503 Criminal Trespass,201,6,6,-80.00162376467925,40.441780954713906
3218307,325229125,23179494,23,2023-11-11T23:19:00,"300 Block North Shore Dr Pittsburgh, PA 15212",Y,Crawford-Roberts,1,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,305,1,1,-80.00963634854578,40.454910356150975
3218308,325248908,23179683,10,2023-11-12T11:07:00,"400 Block N Aiken Ave Pittsburgh, PA 15206",N,Garfield,5,TERRORISTIC THREATS,2706 Terroristic Threats.,1114,9,2,-79.93434377401782,40.467788380074495
3218309,325252790,23179543,0,2023-11-12T00:49:00,"5700 Block Centre Ave Pittsburgh, PA 15232",N,Shadyside,4,99,9999 9999 - (Misc. Incident): ,705,8,2,-79.93373475716602,40.457111327924245
